path	category	ownership	lines	bytes	sha256
frontend/src/components/user/profile/__tests__/ProfileInfoCard.spec.ts	frontend-script	maintained	199	6190	06dec2afa032551c7640a4f80a5c7e8a67f3549b4cf2da978e813dce6f71fd0a
frontend/src/components/user/profile/__tests__/ProfilePasswordForm.spec.ts	frontend-script	maintained	79	2937	e8aee4a93f44971c5c54bb140ae16f0123a23166c2e2e3824ce6a24da7a5b180
frontend/src/components/user/profile/__tests__/totp-timer-cleanup.spec.ts	frontend-script	maintained	157	4860	41e9c48d4d8d49a5b964ce7721a1d6f9d69e995b7d91b868ba8d54b6f9ed8704
frontend/src/composables/__tests__/useClipboard.spec.ts	frontend-script	maintained	143	4055	bfbe4ba2ef23d4d98bd5a421f8109e85ebb1a31aa97884e2ea5afea2c0b5d883
frontend/src/composables/__tests__/useForm.spec.ts	frontend-script	maintained	143	3686	ef10f27527a527d160a949532756c9c16a999c63f7777c82c801c1a29195eaa0
frontend/src/composables/__tests__/useKeyedDebouncedSearch.spec.ts	frontend-script	maintained	100	2535	a6a2978c1f0bd82c8501af937313669f9bb40d05fe9643846b00febf9cb0fbe7
frontend/src/composables/__tests__/useModelWhitelist.spec.ts	frontend-script	maintained	111	3842	3687326fbae7dc45a41453d9cfaffb6b33e906e5e258942e566a42e137356db2
frontend/src/composables/__tests__/useNavigationLoading.spec.ts	frontend-script	maintained	176	4949	bac8803fc075e3addea722dc2ae9ed80112dc6fd47d8e248b0b318733852deac
frontend/src/composables/__tests__/useOpenAIOAuth.spec.ts	frontend-script	maintained	80	2621	a600bc5f1ba3f118d1c0bcb983ef7be19723e014b70c00a6a55b70a68c70bb03
frontend/src/composables/__tests__/usePersistedPageSize.spec.ts	frontend-script	maintained	21	630	bb8163e09b6489eff7053408f942552876ad8bb4d76134d021d0b63aab5ebd0a
frontend/src/composables/__tests__/useRoutePrefetch.spec.ts	frontend-script	maintained	244	8537	d418206377ab286d669db567d022e58b0dae111b6d9e7b53f6e6463f0e76e126
frontend/src/composables/__tests__/useTableLoader.spec.ts	frontend-script	maintained	251	6808	ce7fafebd195e1f5c7d8844728e89ddc6e6af609b0e241626c9a5d36d3a68f0b
frontend/src/composables/useAccountOAuth.ts	frontend-script	maintained	228	6760	3830ee5a86d772b3f2830868b09acef919d4b1e2ed9135971d3893ed7f4a4b1f
frontend/src/composables/useAntigravityOAuth.ts	frontend-script	maintained	145	4099	48534b2099a07037cf6713ea34a651c3265df68c9df141b920a10d2a93a08b0a
frontend/src/composables/useAutoRefresh.ts	frontend-script	maintained	112	2739	b9e8f18ae00297057c8460a5d0df3704956a6f1e72bf5b293374d0c6d11e0e9e
frontend/src/composables/useChannelMonitorFormat.ts	frontend-script	maintained	172	6773	69aa5db55b7fd41d0e2705c38419a77d48f204238639f9a272234bfb05a06c3e
frontend/src/composables/useClipboard.ts	frontend-script	maintained	68	1613	14cfd825a3953801b42d3f02b941289e1f55b43a695d024144e459b70839aede
frontend/src/composables/useDeploymentMode.ts	frontend-script	maintained	61	2391	a12e76287ac6dc7c5fb898ebc895e27bfc1afe4b781c3ed7e58fbea76c669297
frontend/src/composables/useForm.ts	frontend-script	maintained	43	1036	825c1a2006b940929913c51d6966eedb74338ae414c50f83bbfacd3a33381552
frontend/src/composables/useGeminiOAuth.ts	frontend-script	maintained	165	4878	dd4ec5e07e3982deb469e6415da06e7180c23ad6fb86ff2ed46d4f4de805f36f
frontend/src/composables/useGrokOAuth.ts	frontend-script	maintained	182	6153	de05900ef50db1c2a4951ae7bc8e7637ec06181767acfa5cb86901938e4b4a39
frontend/src/composables/useKeyedDebouncedSearch.ts	frontend-script	maintained	103	2613	5dfef9a4abb88833baee7947628775c32a586c43faca4ccdf9122cbe86852660
frontend/src/composables/useModelWhitelist.ts	frontend-script	maintained	502	25521	2f7a7330db797ab705b0154e8aba79aaab54f63cbff435dbca842741ffa62859
frontend/src/composables/useNavigationLoading.ts	frontend-script	maintained	132	3224	0d544fc5cd439c9e7eecc8393e1802e92e28bacc0593f721bca5571062517d46
frontend/src/composables/useOnboardingTour.ts	frontend-script	maintained	575	20395	a8176e83cedef01a1d337dcc0c46deeb562e708a513073df6a377cdf96a2d6a9
frontend/src/composables/useOpenAIOAuth.ts	frontend-script	maintained	237	6374	8d7c1b3ce6bcee415a80c38456f58e4da9c207785a2c2fcb30370e2f4999f1ec
frontend/src/composables/useOpsConsoleLayout.ts	frontend-script	maintained	110	3905	57730b383beacdaddcc41b6324736bfae4a3b9d08bd0acac72d92141660d3dcb
frontend/src/composables/usePersistedPageSize.ts	frontend-script	maintained	36	1331	8acdfff9bd7fda6c55531aeb3b15e4082df92df7b8d77263a59a27ade013b53d
frontend/src/composables/useQuotaNotifyState.ts	frontend-script	maintained	69	2432	14577e43424a5b85954614502c85f33cf8f5cb623eead7b580d56dee53af52cf
frontend/src/composables/useRoutePrefetch.ts	frontend-script	maintained	202	5726	0f1e3c19245dd1629e7e1c1a3408ab5a8b904adb92dce9a60ff2c7848e2403fa
frontend/src/composables/useSwipeSelect.ts	frontend-script	maintained	555	20324	88836e12d2755e60ca5bbbe00cbdc9300dd2c35d903e189a2d072d0f095aa554
frontend/src/composables/useTableLoader.ts	frontend-script	maintained	110	2817	312b02aef5292521a35797fbc7aed4df668ffd5029f6412ba32ddeaa35a868f3
frontend/src/composables/useTableSelection.ts	frontend-script	maintained	105	2458	b48ab3ad61bbcbc8521af0437c3c0669a5b57485dd1f8ad30e0341672bed7981
frontend/src/config/customProviderPresets.ts	frontend-script	maintained	490	16421	1632100f6067452643a01147b07cd14f505cb4afc27c53007bd34f005426cd92
frontend/src/constants/account.ts	frontend-script	maintained	63	2810	feb3539e65dc40ba669b169a4a1cac03b67b2fffe8787bb900641afb825a4040
frontend/src/constants/channel.ts	frontend-script	maintained	22	1111	901a984787f5a45484703f9d16d586324af0d9d21b0fe79e06bd7f3ff88ffacf
frontend/src/constants/channelMonitor.ts	frontend-script	maintained	43	1339	ecfc154dfbeed31fbc9b97028d9a3ab94b3c9023644c93ca1d5dd9569a702fa6
frontend/src/docs/content/getting-started.md	documentation	maintained	28	1256	54297494af90e7d2ff3f69bcd308ed3b881d33e5805aba30df89e3a3770f5610
frontend/src/docs/content/lightbridge-router.md	documentation	maintained	163	7285	f946e9ff5bd5bc43d8b503092374291587c04d9c3616d2d27029ca54d3576720
frontend/src/docs/content/ops-admin-affiliate.md	documentation	maintained	82	2325	6d0faad9b7cc858b4f5fcd9094d188c150283aa6c5180d4c1e1b5839b24f4e94
frontend/src/docs/content/ops-admin-channels.md	documentation	maintained	158	6258	de2eb97d07c430cb50212c5ef4f7e5a3a04d9cb6f573ac4d950413091288a0df
frontend/src/docs/content/ops-admin-core.md	documentation	maintained	106	4862	ecaec5d2de46cc703340ef65b6b459d190b2f70968914d8e366e62b1b30ee6a4
frontend/src/docs/content/ops-admin-distribution.md	documentation	maintained	126	4402	6369e0261d8e9daf4e85fdc519894ebc586b4c1884f85c76bb378620b7149411
frontend/src/docs/content/ops-admin-ops.md	documentation	maintained	76	3061	fc29662be41e9414780638c1714cd46798bb864d037288d29cd21a592594c7ca
frontend/src/docs/content/ops-admin-payment.md	documentation	maintained	103	3498	c5a0fccc2a9a680ae69e038ab62eb6e168f7dd7d8660decc95f225fbfb3892bc
frontend/src/docs/content/ops-admin-settings.md	documentation	maintained	132	6232	771ad568a39eb353ae5ce16e5504f5cda1644ab57aeead79fa74af6b4d78b056
frontend/src/docs/content/ops-public-pages.md	documentation	maintained	106	4182	36e07f557eb4bea54097ab978678254c41742fcff10994b06f514740338b7fc3
frontend/src/docs/content/ops-user-center.md	documentation	maintained	145	5935	6411ec9dfaa67c111f1ceb335eead8f04889efd9ce4540f71e4c30de32ff45ba
frontend/src/docs/content/ops-user-distribution.md	documentation	maintained	58	1785	771432fd5afbedd4dbd617422e8f46fd8f43b50f5951adbf1ea9f916254322c7
frontend/src/docs/content/ops-user-payment.md	documentation	maintained	95	3368	49b8f53586d2a2ff0fe341b626cdfeaaaa5d74b729e85121782464746e2c7f86
frontend/src/docs/content/release-0.2.10-preview.md	documentation	maintained	23	1037	97d311ca616e9f2cc8ee8e0264bac922ad37eb27db19411265887e59aaf0e740
frontend/src/docs/content/release-0.2.13-preview.md	documentation	maintained	26	1087	e1447e946b1653097e9d8c098a86330f9ccc64ede237ad5bd6dbe10465054860
frontend/src/docs/content/release-0.2.30.md	documentation	maintained	91	5205	937eb44f309624de0657efb37582516e2538f799e9c71a860d901ccff8a35354
frontend/src/docs/content/release-0.2.40-preview.md	documentation	maintained	87	4640	b4c60326f6e0df7ce42324a316ab03474c66b8665d46722aeadfdb72a9afc303
frontend/src/docs/content/release-0.2.50.md	documentation	maintained	95	5405	430cf6610d57626400c95eb5ae85e1ae6cb146f8f566792e60a2a3c904fdf2e0
frontend/src/docs/content/release-0.2.60.md	documentation	maintained	60	3894	0262dee0a84d8d5d15c20b9aa63be0ccfd4b11625e655b4ab18b37460b919a3d
frontend/src/docs/content/release-0.2.9-preview.1.md	documentation	maintained	28	1441	343f5061b7c8af6e406cff088be4b5e41e2d22ca0cee28d1d0ef299e34cf886a
frontend/src/docs/content/release-0.3.0-preview.md	documentation	maintained	101	6103	692574c46aba92e53c19f63b0093ba2d5b4eaa43165bf98efdf43d1f2a2eb49c
frontend/src/docs/content/release-0.3.4.md	documentation	maintained	42	2463	df60266a985a76ec43d2313713df7c6144d4dc9069208cf03fde18cebd4fe5dd
frontend/src/docs/index.ts	frontend-script	maintained	191	6693	4b18778dc4d778ebcee27cc61f2d2402e4a2a4b45984566212e0297ef8d93f60
frontend/src/i18n/__tests__/riskControlLocales.spec.ts	frontend-script	maintained	24	1276	c5b9ea52f89a2c896982b4d3a414a9d51475b38209ffa842a29dc74804953e57
frontend/src/i18n/__tests__/usageServiceTierLocales.spec.ts	frontend-script	maintained	20	727	009c53d195a044f6bf7371998265a0152e4668b625d7dc7348471893259c5afb
frontend/src/i18n/index.ts	frontend-script	maintained	91	2598	5173621347ec40b634a43dd9582e9f11061f2756ed83838265ecfc102dc785b3
frontend/src/i18n/locales/en-sections/admin/accounts.ts	frontend-script	maintained	1347	76555	36ccb71056c2a5955bb2bc54918936bbfcfc8ed448095a37f78e7a107699b09f
frontend/src/i18n/locales/en-sections/admin/affiliates.ts	frontend-script	maintained	42	1527	8c0ff753e2de63b17ca01b6d04a9400db477f72f438cb5d9e1edfe17c9a34afc
frontend/src/i18n/locales/en-sections/admin/announcements.ts	frontend-script	maintained	73	2463	fc8f87ac8302a14e26f82fb896e4d142aba200b00df2f6d27e685e9a4bbfed65
frontend/src/i18n/locales/en-sections/admin/authSettings.ts	frontend-script	maintained	78	3296	6f4e6056272332eed13fc6e8a68ae0a312615fd0c1f2cc26b3dce38a10be6893
frontend/src/i18n/locales/en-sections/admin/availableChannels.ts	frontend-script	maintained	39	1372	4097db1e80075190aa3f51c5e8cf37c52dd20b6f5f787685a5d53b0e0de4e840
frontend/src/i18n/locales/en-sections/admin/backup.ts	frontend-script	maintained	114	4825	e9e393e7978b7535b3dde64f2a43b47938f4cef4a7d71a6f38779a970fe68c46
frontend/src/i18n/locales/en-sections/admin/channelMonitor.ts	frontend-script	maintained	128	6528	af85c81f602fef313977b378e75e1e70e4d4219086c4b92e5796bb1a58826fa3
frontend/src/i18n/locales/en-sections/admin/channels.ts	frontend-script	maintained	125	6548	1982eeb4ef146137969afe4af163cd640cd2843e22888562b98aef9dcb063158
frontend/src/i18n/locales/en-sections/admin/dashboard.ts	frontend-script	maintained	71	2361	d96f74e7f456d1fc9edb086633e7dfddb6820acfc24eb8af95942337002c7fe9
frontend/src/i18n/locales/en-sections/admin/dataManagement.ts	frontend-script	maintained	174	6610	1be8eebb718aa112d1c6cfb5cef902aebd355251f040f8a70ac21643366a22cd
frontend/src/i18n/locales/en-sections/admin/errorPassthrough.ts	frontend-script	maintained	76	2974	91c5a734272de1ee2ebaf49e6c3c12be0ab432131efee438f8196f7a28e606d7
frontend/src/i18n/locales/en-sections/admin/feedback.ts	frontend-script	maintained	16	934	c8ae3cf94f47c9989f4c8095b627621f33e216673022cfbad0d066029b2d726b
frontend/src/i18n/locales/en-sections/admin/groups.ts	frontend-script	maintained	256	12430	cd4018e8b38ebb9896bbc741563c92910777e79897c96ac63c181175b2d4a611
frontend/src/i18n/locales/en-sections/admin/index.ts	frontend-script	maintained	55	1384	e3bf72f5fa70a196587803fe15b3dcb1a6b0debb224a6673cd77c80a25e805c4
frontend/src/i18n/locales/en-sections/admin/ops.ts	frontend-script	maintained	986	48153	a61cb99d1d30f05cec4e48d5da50eed408f01c3131c82862e1c587892e0b3381
frontend/src/i18n/locales/en-sections/admin/privacyFilter.ts	frontend-script	maintained	78	3308	25b68f6d9eb0e9e60832146a18e38b71d3662fe19bdb68d95df073496f28f8c4
frontend/src/i18n/locales/en-sections/admin/promo.ts	frontend-script	maintained	58	2201	1c72d86e30bc66428e8626792f9d10ef64adbb2dadf34f2d2e8a85ef83623a0e
frontend/src/i18n/locales/en-sections/admin/proxies.ts	frontend-script	maintained	150	6595	50edfb890f551ef40cf02fcc8ba5044329474a589eb5f3cba3ac6131ae32a6ca
frontend/src/i18n/locales/en-sections/admin/proxyModule.ts	frontend-script	maintained	4	146	6f02542c1c11f1b30532c6e45330f1879edb9c800965b10d687b0e1bf017fe97
frontend/src/i18n/locales/en-sections/admin/redeem.ts	frontend-script	maintained	99	3795	36a3e3a281e80e1b23791f0577e70d92fba05d409fe3339df8933bd1473be522
frontend/src/i18n/locales/en-sections/admin/riskControl.ts	frontend-script	maintained	270	14036	f996324704604ba52f16e120137147a9b60f2a348859d98086a89f6afc187ba8
frontend/src/i18n/locales/en-sections/admin/scheduledTests.ts	frontend-script	maintained	41	2485	4a4e1f4725a75cfc6615a8b964686add76400560c6039ba9aabf9a5db523b78e
frontend/src/i18n/locales/en-sections/admin/settings.ts	frontend-script	maintained	1073	63006	76e5d782464041c0aceb7fb10c250855d6bb23dfcb6fe19bbce633821277e43f
frontend/src/i18n/locales/en-sections/admin/subscriptions.ts	frontend-script	maintained	110	5009	ee9a94270adae32693f775b645cc0a8f974ea12d9ac2fe31e7efa6ab3e2d4e55
frontend/src/i18n/locales/en-sections/admin/tlsFingerprintProfiles.ts	frontend-script	maintained	55	2437	0cb709bea28f01792a72054fe06520cc0ca84a6cabb4ce5fa9a648916f8fb6aa
frontend/src/i18n/locales/en-sections/admin/usage.ts	frontend-script	maintained	74	2888	2f99d5264cce64d2fe7d11120c0ec555400f5638cfc8ecafd6575e83d4d1e8c9
frontend/src/i18n/locales/en-sections/admin/users.ts	frontend-script	maintained	295	12926	c7bf3500fe70e5e74c00cfbb48a95e6642611aa4acad1dedca3b951246245603
frontend/src/i18n/locales/en-sections/affiliate.ts	frontend-script	maintained	46	1710	67bf55d6b506b482ed6b4841571418b0083705963b9cf42256fd4247339ad2a7
frontend/src/i18n/locales/en-sections/announcements.ts	frontend-script	maintained	23	830	4b6355c7b1086c7f20d63b7684b38707e8f5075a53425abaeffc2d8b6979a856
frontend/src/i18n/locales/en-sections/auth.ts	frontend-script	maintained	219	12446	dd5fbd5c655816d33792585123b35fb29c9553dc6a3a8100256f328ee22593c8
frontend/src/i18n/locales/en-sections/availableChannels.ts	frontend-script	maintained	35	1196	8c787ab4bebb22440f3db67fabede3368738a6e364255c2aa7f80e9af1831e91
frontend/src/i18n/locales/en-sections/channelStatus.ts	frontend-script	maintained	42	1258	c58e32c1aa0e2f6351a2f01d14e6f7fea65c83130073d1385326226f53bf313c
frontend/src/i18n/locales/en-sections/common.ts	frontend-script	maintained	104	2656	d33cbe9435e28166b82cca39a64b477a9deb58d7e8a3b9d5adaaab29cdefe584
frontend/src/i18n/locales/en-sections/customPage.ts	frontend-script	maintained	9	367	9737c6ceb5f8a23975ed05008240530da87fff6f8b568837d126fd951dda399d
frontend/src/i18n/locales/en-sections/dashboard.ts	frontend-script	maintained	58	1839	68a0e31ee762f2ce519cd86981465ba349b08eec404fd0e99e233f4697478b1e
frontend/src/i18n/locales/en-sections/dates.ts	frontend-script	maintained	18	457	0962db23b3155f45988b7da59e230217d030de868bd55c33732b3b7694965c8e
frontend/src/i18n/locales/en-sections/docs.ts	frontend-script	maintained	6	141	a236f4f7b4a6791e214ae838583576116c350139e035bd3303d7f3a2085d630c
frontend/src/i18n/locales/en-sections/empty.ts	frontend-script	maintained	4	67	cb79778485502239ad613853aacf0bffbf5a9f17384f5cddee7cd7d3bf89147f
frontend/src/i18n/locales/en-sections/errors.ts	frontend-script	maintained	11	312	477a54ba0f3a02a3d93e5d6f1e389ec7b1c3c4272d71f2513417a61351145064
frontend/src/i18n/locales/en-sections/featureRegistry.ts	frontend-script	maintained	55	2297	407c4bdbcd64a431894c04308a4cf534dab6696a8efa5e37bc4ee499993292f6
frontend/src/i18n/locales/en-sections/groups.ts	frontend-script	maintained	4	66	d21a72a8592c5426c306e8401e6dbe7f0031864e18fcec129012f07fc815b89f
frontend/src/i18n/locales/en-sections/home.ts	frontend-script	maintained	110	3589	4321da234afdf2abff445aed6aeed6f333f3524a319be538c53b468b04d62c11
frontend/src/i18n/locales/en-sections/index.ts	frontend-script	maintained	71	1623	6b933227899f940f714a09281c44ae16eb8c9428ff6f0613f6433f6a2370ea74
frontend/src/i18n/locales/en-sections/keyUsage.ts	frontend-script	maintained	74	2470	0af6d6ba75f30ae9f8d7d962a6724ba64d06cd5a2a2282e6ed280c7e57fbb0ef
frontend/src/i18n/locales/en-sections/keys.ts	frontend-script	maintained	163	8121	4ff40dffc25c974498db57735f2efe5978fb11beb6ca0e49934785e60ccc64d1
frontend/src/i18n/locales/en-sections/modelCatalog.ts	frontend-script	maintained	44	1614	ff3028a8b4487d81235c2773f7096a5b819c5f15ad248d23cad46540a6fee3b6
frontend/src/i18n/locales/en-sections/modules.ts	frontend-script	maintained	16	578	613673baf7be5f0386e37261397c5ac4fc1ae578f86877c810fa69ced5d8324a
frontend/src/i18n/locales/en-sections/monitorCommon.ts	frontend-script	maintained	33	954	8866e89fa04765d2662f4884d0877763a7e34db9eb567c0cd43a07faed089452
frontend/src/i18n/locales/en-sections/nav.ts	frontend-script	maintained	64	2004	148937a553c37c74036e6db4d4bac68bafd69b86247d10fa9c0cf27eb23e442b
frontend/src/i18n/locales/en-sections/onboarding.ts	frontend-script	maintained	196	22636	b43d2398ed3cf529dc7e10be0ebd008cdf46f05075e089fa8f5f7ad5b4e6c24b
frontend/src/i18n/locales/en-sections/pagination.ts	frontend-script	maintained	16	346	02fd5274bd501d89aa800f2b9f776949435813bc293e82e44ad82f23475b72b1
frontend/src/i18n/locales/en-sections/payment.ts	frontend-script	maintained	316	13824	7098294f2e8bf7d9776c8e27df02823c43c4d7343ea9bf6659065b51f6ae7593
frontend/src/i18n/locales/en-sections/profile.ts	frontend-script	maintained	168	7525	65d2c394e49aded360cbca631563a5d8325a953f664c782be7743fd5bce7a26a
frontend/src/i18n/locales/en-sections/purchase.ts	frontend-script	maintained	11	581	dfb3ddafd5b5c8832cf94a81ee9298fe439d251537444a52b4fc9db25853a227
frontend/src/i18n/locales/en-sections/redeem.ts	frontend-script	maintained	42	1988	e01914fcf06cf0e03c0ad2b4cc8d3bae01e5b1668692515ebfed677a12be0064
frontend/src/i18n/locales/en-sections/setup.ts	frontend-script	maintained	69	2491	5252aca27db4532609e3defb84d839e5d987214d8436b02c1572f88c0c95a134
frontend/src/i18n/locales/en-sections/subscriptionProgress.ts	frontend-script	maintained	16	514	e7a31da0f04bdbcc3e7dbc9c3c07c3f0081fc5f4738227350d0fcbca2113ae9a
frontend/src/i18n/locales/en-sections/table.ts	frontend-script	maintained	5	114	804c2e43951a02637e82344f3e5170797e577df2fb7da0e7baaed1a3c5bed753
frontend/src/i18n/locales/en-sections/usage.ts	frontend-script	maintained	112	3833	dbeb81267125283cc65000494d8c4082e84ac071648334fb1ae1438c739fc230
frontend/src/i18n/locales/en-sections/userSubscriptions.ts	frontend-script	maintained	28	917	70630692738c3eebde1b098727f7751b169d475aee172a9758f99729d483295b
frontend/src/i18n/locales/en-sections/version.ts	frontend-script	maintained	55	2287	37d3d9bf7e26d3fde466ec8bbbe42db027aa6c95632a4d26db289b6e79c84584
frontend/src/i18n/locales/en.ts	frontend-script	maintained	1	40	46c306ba225578e793b8c9843b09b3c865476a56782615ec749943dba0c16658
frontend/src/i18n/locales/zh-sections/admin/accounts.ts	frontend-script	maintained	1363	75077	0b86476f9bba36abdef8eef342e5103fcef52db01a87744d7de2c621968dbf62
frontend/src/i18n/locales/zh-sections/admin/affiliates.ts	frontend-script	maintained	42	1524	02695c710666327bd61ff53b964bdc8ef3b71732932fe7bb74c7dce648258aa2
frontend/src/i18n/locales/zh-sections/admin/announcements.ts	frontend-script	maintained	73	2368	d9d75a7a68aafbadf739235f5c5f606688a00f582c13b166f6be56958f1105c8
frontend/src/i18n/locales/zh-sections/admin/authSettings.ts	frontend-script	maintained	78	3239	97ae306ab831c5670128287beb225a7f3b0ad43f0d492af1145c9d91d4fe8687
frontend/src/i18n/locales/zh-sections/admin/availableChannels.ts	frontend-script	maintained	39	1307	a6cc97de581ac1dbbadc449700ecbdc6ee64e37502bcd5c7e5fcfef8f3d7d775
frontend/src/i18n/locales/zh-sections/admin/backup.ts	frontend-script	maintained	114	4616	934b15aeb1a1bc45f5998a4d713d87f3486c676bac07ed64b839fa3073446e4e
frontend/src/i18n/locales/zh-sections/admin/channelMonitor.ts	frontend-script	maintained	128	6569	6f805c9a4d74fe0a6423e96cfa48bd18625b7ed16e7039f3dc5df2410ebf53bd
frontend/src/i18n/locales/zh-sections/admin/channels.ts	frontend-script	maintained	125	6311	bb0d679f095c39e44ff5134c3d344f0750563fe28120aa03bbd6d9bc2fc6d9dd
frontend/src/i18n/locales/zh-sections/admin/dashboard.ts	frontend-script	maintained	89	3067	4559574bee0c8760cee82e4053136ef8c62ecfb4098e39ef3f049ca6f4e2b68c
frontend/src/i18n/locales/zh-sections/admin/dataManagement.ts	frontend-script	maintained	174	6615	d1cce6ecf832f97c38f27776c973dd6527ef56e6753807ac715d58558c3ad9b4
frontend/src/i18n/locales/zh-sections/admin/errorPassthrough.ts	frontend-script	maintained	76	2890	7b2d0ee5af86d0567834861146bebf6a7cc2efeae0c85d6a3a3ce1ced65d4f81
frontend/src/i18n/locales/zh-sections/admin/feedback.ts	frontend-script	maintained	16	864	0c71ad0b82d5f85624c0e2082b53282868a4eb602d34e6a738a457be2119116b
frontend/src/i18n/locales/zh-sections/admin/groups.ts	frontend-script	maintained	280	12830	7cd2c5357b6f23f4fd947d9a663857477daecd4d85f73683f153c7b5de84c57d
frontend/src/i18n/locales/zh-sections/admin/index.ts	frontend-script	maintained	55	1384	e3bf72f5fa70a196587803fe15b3dcb1a6b0debb224a6673cd77c80a25e805c4
frontend/src/i18n/locales/zh-sections/admin/ops.ts	frontend-script	maintained	993	46776	020a1d6c668026fe72f3c4545f9d4ab0be6174ee055c1bd52720e8a041ad33a6
frontend/src/i18n/locales/zh-sections/admin/privacyFilter.ts	frontend-script	maintained	78	3138	0d084d762f1963968619e1471c5df198c41dac6cf120af0b385b45fa7ed058e8
frontend/src/i18n/locales/zh-sections/admin/promo.ts	frontend-script	maintained	58	2137	5b2792afa923365d080b6d3338ea1028f4914440d0dd96d8430cb7c8b3238565
frontend/src/i18n/locales/zh-sections/admin/proxies.ts	frontend-script	maintained	179	7802	9e177058a1d32e215ea19d282f039036744cd34d105b8ed6e699f245328572f7
frontend/src/i18n/locales/zh-sections/admin/proxyModule.ts	frontend-script	maintained	4	142	afce20e53adc53da86aaeab400a3c6d85ca98471c07d4e5aacddf774bffa2ebd
frontend/src/i18n/locales/zh-sections/admin/redeem.ts	frontend-script	maintained	131	4967	1de1793e28a494f76fbfac142fffe044e838b79599162a8bef9175081fad2fc0
frontend/src/i18n/locales/zh-sections/admin/riskControl.ts	frontend-script	maintained	270	14299	cae74dd1951eb03f0f956f710b33e8c4a8508bbe0b5403158f11259442838346
frontend/src/i18n/locales/zh-sections/admin/scheduledTests.ts	frontend-script	maintained	41	2432	4419eb581b2cc7df63d860f4640e95bb6858401129f51c50068bb950f128fc60
frontend/src/i18n/locales/zh-sections/admin/settings.ts	frontend-script	maintained	1068	60930	8f26cbfc0584d58ab2207af3c6f32c1d5b3235bc4c53a1beefd3614c034622b8
frontend/src/i18n/locales/zh-sections/admin/subscriptions.ts	frontend-script	maintained	109	4740	c4b6916146df03abafae5280aa0215e15f23ca67e392027c149e91ac090fd9f1
frontend/src/i18n/locales/zh-sections/admin/tlsFingerprintProfiles.ts	frontend-script	maintained	55	2261	9f22f928fd67cdb8f7693f6ee57c7d980c44bc546ec32a86feae7969448dd943
frontend/src/i18n/locales/zh-sections/admin/usage.ts	frontend-script	maintained	74	2858	1b6acdef06f70633be634dd3021a0670d1bc3c6c648c55c8067b870ed2acff77
frontend/src/i18n/locales/zh-sections/admin/users.ts	frontend-script	maintained	327	14050	ad678f2828bf8cd8a43d8bd34f00359a1d0ebc5aa8210c37c755cba49e09145f
frontend/src/i18n/locales/zh-sections/affiliate.ts	frontend-script	maintained	46	1636	24b65d5edcd904a7c4a771f797ae8b4d4f8347572c27b7042544aa8cb6a7a377
frontend/src/i18n/locales/zh-sections/announcements.ts	frontend-script	maintained	23	740	15f83eb2c9e3c3b2847cbdab2a3551125d21c06d8b6b8592be0804bf6424a2f1
frontend/src/i18n/locales/zh-sections/auth.ts	frontend-script	maintained	218	11415	da317dc4c3b9afc2d7eae8bac9bf5a78002f77d0e069e2c75f3afed367061193
frontend/src/i18n/locales/zh-sections/availableChannels.ts	frontend-script	maintained	35	1137	7aca7e7187523d0e5159e65aad9bcd2569d4152fc53815093bf0c3ec56d2e8f1
frontend/src/i18n/locales/zh-sections/channelStatus.ts	frontend-script	maintained	42	1225	3c4e7ff2f4d63336017d84835ac617221dffc528d88248efeb88359bec8c63f5
frontend/src/i18n/locales/zh-sections/common.ts	frontend-script	maintained	104	2662	d5e1c8c54f8ea489c5305efea6ae4a423e6500a75b5179bbf8167f27cf348e9c
frontend/src/i18n/locales/zh-sections/customPage.ts	frontend-script	maintained	9	345	bdebe63a8a93683aa6bfff12c326b2dfdbeb857b5862444b763b17158bca2987
frontend/src/i18n/locales/zh-sections/dashboard.ts	frontend-script	maintained	58	1821	96e1c2ceb9a4ecc3e7773073ff5a57b3d66d13a33aef9ba06c3c94207eb0e7d0
frontend/src/i18n/locales/zh-sections/dates.ts	frontend-script	maintained	18	444	0fc721068b6769f5e2ae0920d147ae9857ae67373cb2ced2763832b87c2029d3
frontend/src/i18n/locales/zh-sections/docs.ts	frontend-script	maintained	6	137	acfa53f8075bf73651c779e3ca5cdaccf999fd18f332424c55619b4a9649e5f0
frontend/src/i18n/locales/zh-sections/empty.ts	frontend-script	maintained	4	66	d4d5a27bd2ed55632a9a414ad7b81f8b8c4c62195d07d44fb0b92d429bcc8195
frontend/src/i18n/locales/zh-sections/errors.ts	frontend-script	maintained	11	294	a1ddc75c958aba8ee141fc1ed24ab3a1333588e428995f1084ad18c0953dc30e
frontend/src/i18n/locales/zh-sections/featureRegistry.ts	frontend-script	maintained	55	2103	ab60e95a35a759bb4be405ff04c321230c02b3b97ec412b3c0af69891445c238
frontend/src/i18n/locales/zh-sections/groups.ts	frontend-script	maintained	4	69	c83b63d6fdb58e25c4b60505239fd7249d2eed1c70a0e794a5f7622e41c10e51
frontend/src/i18n/locales/zh-sections/home.ts	frontend-script	maintained	110	3547	52d6dee041a3250b62369753b42b6af18495853d50409be627a0182e5c1709bb
frontend/src/i18n/locales/zh-sections/index.ts	frontend-script	maintained	71	1623	6b933227899f940f714a09281c44ae16eb8c9428ff6f0613f6433f6a2370ea74
